Date,Open,High,Low,Close,Volume,hour_change,24hr_change
10/29/2018 15:00,6264.97,6278.97,6262.03,6278.72,39.04879721,0.219,-0.037
10/29/2018 14:00,6267.98,6269.41,6259.99,6264.97,57.64383885,-0.048,-0.243
10/29/2018 13:00,6255.25,6298.7,6253.2,6267.98,170.5504134,0.203,0.006
10/29/2018 12:00,6325.15,6330.24,6200,6255.25,195.4603282,-1.117,-1.02
10/29/2018 11:00,6380.07,6381.47,6256.66,6325.15,599.2483424,-0.868,-1.992
10/29/2018 10:00,6376.3,6391.9,6373.89,6380.07,160.3023373,0.059,-2.087
10/29/2018 9:00,6384.44,6390.71,6365.79,6376.3,345.0557255,-0.128,-2.248
10/29/2018 8:00,6390,6395,6380.23,6384.44,340.7323973,-0.087,-2.256
10/29/2018 7:00,6396.23,6396.32,6388.29,6390,215.4098362,-0.097,-2.047
10/29/2018 6:00,6401.7,6401.71,6395,6396.23,84.55190654,-0.086,-2.016
10/29/2018 5:00,6401.65,6402.69,6399.13,6401.7,106.9715407,0.001,-2.038
10/29/2018 4:00,6405.45,6405.99,6395.02,6401.65,198.925429,-0.059,-1.877
10/29/2018 3:00,6410.47,6414.12,6403.95,6405.45,92.70992307,-0.078,-2.216
10/29/2018 2:00,6404.79,6410.8,6402.88,6410.47,27.93313536,0.089,-2.26
10/29/2018 1:00,6405.5,6405.51,6398.63,6404.79,11.23528951,-0.011,-2.395
10/29/2018 0:00,6404.8,6407.15,6400,6405.5,8.813132523,0.011,-2.283
10/28/2018 23:00,6394.31,6418.97,6394.31,6404.8,19.67423481,0.164,-2.074
10/28/2018 22:00,6393.86,6397.51,6392.65,6394.31,8.737373986,0.007,-2.126
10/28/2018 21:00,6395.77,6396.55,6392.4,6393.86,2.672899136,-0.03,-2.433
10/28/2018 20:00,6391.96,6396.18,6387.64,6395.77,12.3378279,0.06,-2.426
10/28/2018 19:00,6397.77,6397.77,6391.64,6391.96,18.21942352,-0.091,-2.447
10/28/2018 18:00,6398.48,6403.96,6392.63,6397.77,23.52188143,-0.011,-2.212
10/28/2018 17:00,6402.44,6405.81,6397,6398.48,8.753897716,-0.062,-2.222
10/28/2018 16:00,6396.89,6403.25,6395.01,6402.44,9.141054951,0.087,-1.98
10/28/2018 15:00,6403,6405.46,6396.89,6396.89,17.08459862,-0.096,-1.969
10/28/2018 14:00,6408.46,6408.46,6401.64,6403,10.05666962,-0.085,-2.273
10/28/2018 13:00,6401.18,6408.46,6399.79,6408.46,8.77643304,0.114,-2.111
10/28/2018 12:00,6401.33,6401.33,6399.79,6401.18,2.14918938,-0.002,-2.316
10/28/2018 11:00,6403.26,6403.26,6401.26,6401.33,3.22299508,-0.03,-1.229
10/28/2018 10:00,6402.62,6404.95,6397.8,6403.26,32.51020006,0.01,-0.351
10/28/2018 9:00,6402.65,6405.03,6402.62,6402.62,2.035282315,0,-0.41
10/28/2018 8:00,6406.69,6406.69,6397.17,6402.65,31.73830022,-0.063,-0.345
10/28/2018 7:00,6404.39,6407.57,6399.81,6406.69,30.79859703,0.036,-0.222
10/28/2018 6:00,6409.59,6410,6402.79,6404.39,45.64193837,-0.081,-0.206
10/28/2018 5:00,6405.99,6409.83,6402.82,6409.59,23.68676768,0.056,-0.064
10/28/2018 4:00,6405.99,6406,6401.46,6405.99,30.81466153,0,-0.065
10/28/2018 3:00,6405.32,6406,6400.08,6405.99,93.73559199,0.01,0.004
10/28/2018 2:00,6404.04,6405.83,6402.17,6405.32,19.43446313,0.02,0.102
10/28/2018 1:00,6406.12,6406.12,6402.51,6404.04,17.35082742,-0.032,-0.019
10/28/2018 0:00,6410.01,6410.01,6401.79,6406.12,52.48352068,-0.061,-0.069
10/27/2018 23:00,6411.15,6414.99,6410,6410.01,9.12862394,-0.018,-0.098
10/27/2018 22:00,6408.96,6411.6,6408.96,6411.15,33.98944537,0.034,-0.228
10/27/2018 21:00,6402.99,6409.01,6402.95,6408.96,27.59328396,0.093,-0.142
10/27/2018 20:00,6404.5,6404.95,6399.01,6402.99,18.69939577,-0.024,-0.136
10/27/2018 19:00,6397.35,6405,6397.35,6404.5,10.11949969,0.112,-0.084
10/27/2018 18:00,6405.1,6405.1,6397.35,6397.35,2.346765958,-0.121,-0.114
10/27/2018 17:00,6399.98,6405.1,6399.98,6405.1,4.937937562,0.08,-0.023
10/27/2018 16:00,6393.53,6399.98,6392.51,6399.98,14.89715012,0.101,0.14
10/27/2018 15:00,6398.96,6400.89,6388.06,6393.53,29.96533144,-0.085,-0.032
10/27/2018 14:00,6398.6,6399.81,6394.74,6398.96,18.80772974,0.006,0.07
10/27/2018 13:00,6404.6,6404.6,6398.6,6398.6,10.15870604,-0.094,0.061
10/27/2018 12:00,6404.27,6404.6,6400,6404.6,2.29963445,0.005,-0.048
10/27/2018 11:00,6404.01,6406.57,6400.01,6404.27,5.583013731,0.004,-0.042
10/27/2018 10:00,6408.83,6408.99,6403.5,6404.01,9.247411368,-0.075,-0.087
10/27/2018 9:00,6408.47,6409.99,6408.01,6408.83,2.9794715,0.006,-0.091
10/27/2018 8:00,6411.53,6418.01,6408.47,6408.47,49.28288141,-0.048,-0.139
10/27/2018 7:00,6413.4,6415.63,6411.53,6411.53,3.784357055,-0.029,-0.105
10/27/2018 6:00,6411.66,6416.08,6411.65,6413.4,4.953789295,0.027,-0.114
10/27/2018 5:00,6415.18,6417.67,6411.66,6411.66,5.533198564,-0.055,-0.088
10/27/2018 4:00,6416.15,6417.15,6411.65,6415.18,3.446675082,-0.015,-0.159
10/27/2018 3:00,6410,6416.5,6408.47,6416.15,15.90853157,0.096,-0.063
10/27/2018 2:00,6421.25,6421.25,6408.48,6410,18.55890658,-0.176,-0.249
10/27/2018 1:00,6409.01,6425,6409.01,6421.25,79.6543655,0.191,-0.078
10/27/2018 0:00,6401.09,6409.47,6400.98,6409.01,21.68352006,0.124,0.078
10/26/2018 23:00,6401.53,6406.01,6396,6401.09,18.67715381,-0.007,0.132
10/26/2018 22:00,6406.01,6406.02,6396,6401.53,17.05150858,-0.07,0.08
10/26/2018 21:00,6405.25,6406.77,6390.51,6406.01,60.24163136,0.012,0.058
10/26/2018 20:00,6399.56,6409.99,6399.56,6405.25,353.5641481,0.089,0.054
10/26/2018 19:00,6397.73,6399.99,6397.72,6399.56,17.60059862,0.029,0.107
10/26/2018 18:00,6403.69,6406.72,6397.68,6397.73,88.19874694,-0.093,-0.098
10/26/2018 17:00,6406.82,6407.01,6403.04,6403.69,49.97025967,-0.049,-0.026
10/26/2018 16:00,6394.93,6407.65,6393,6406.82,66.13656834,0.186,0.08
10/26/2018 15:00,6391.17,6401.9,6381.55,6394.93,238.6108187,0.059,0.038
10/26/2018 14:00,6386.17,6394.91,6379.5,6391.17,93.54573745,0.078,0.201
10/26/2018 13:00,6399.27,6403,6383.2,6386.17,225.8524145,-0.205,-0.01
10/26/2018 12:00,6410.25,6410.98,6395.5,6399.27,149.9095993,-0.172,-0.088
10/26/2018 11:00,6410.84,6416.75,6410.25,6410.25,64.30585455,-0.009,-0.102
10/26/2018 10:00,6414.29,6415.03,6406.05,6410.84,65.12727381,-0.054,-0.16
10/26/2018 9:00,6426.79,6432.63,6410.37,6414.29,84.95327716,-0.195,-0.28
10/26/2018 8:00,6379.68,6450,6375,6426.79,235.3954929,0.733,0.447
10/26/2018 7:00,6385.07,6386.46,6378.05,6379.68,249.3169652,-0.084,0.411
10/26/2018 6:00,6387.8,6388,6383.12,6385.07,222.5177388,-0.043,0.397
10/26/2018 5:00,6381.39,6388,6381.39,6387.8,150.5745929,0.1,0.47
10/26/2018 4:00,6388.46,6388.46,6377.13,6381.39,177.3132316,-0.111,0.414
10/26/2018 3:00,6391.01,6393.76,6385,6388.46,111.8203643,-0.04,0.389
10/26/2018 2:00,6392.33,6396.55,6386.85,6391.01,240.7037336,-0.021,0.272
10/26/2018 1:00,6398.04,6400.28,6390.37,6392.33,24.2772831,-0.089,0.359
10/26/2018 0:00,6389.7,6398.04,6385.58,6398.04,45.84929801,0.13,0.298
10/25/2018 23:00,6405.08,6408.66,6389.7,6389.7,21.68742056,-0.241,-0.067
10/25/2018 22:00,6397.5,6408.66,6394.84,6405.08,23.39852208,0.118,0.058
10/25/2018 21:00,6396.56,6402.63,6393.99,6397.5,35.4535606,0.015,0.143
10/25/2018 20:00,6407.79,6409.19,6385.08,6396.56,163.6868873,-0.176,-0.045
10/25/2018 19:00,6409.89,6413.02,6407.78,6407.79,37.94123184,-0.033,-0.167
10/25/2018 18:00,6391.97,6419.07,6391.96,6409.89,102.1558622,0.28,0.084
10/25/2018 17:00,6391.08,6394.97,6387,6391.97,63.92149003,0.014,0.191
10/25/2018 16:00,6392.01,6395.54,6390.4,6391.08,93.76248228,-0.015,0.225
10/25/2018 15:00,6392.45,6395.49,6385.4,6392.01,231.1665174,-0.007,0.032
10/25/2018 14:00,6400.19,6407.02,6390.29,6392.45,46.00135923,-0.121,-0.148
10/25/2018 13:00,6392.99,6405.38,6391,6400.19,49.17211709,0.112,-0.114
10/25/2018 12:00,6386.69,6398.25,6386.51,6392.99,142.9675596,0.099,0.19
10/25/2018 11:00,6386.99,6400.85,6379.03,6386.69,257.7750902,-0.005,0.357
10/25/2018 10:00,6387.83,6392.18,6381.82,6386.99,148.0430433,-0.013,0.353
10/25/2018 9:00,6398,6401,6384.75,6387.83,301.138894,-0.159,0.248
10/25/2018 8:00,6395.37,6403.25,6395.36,6398,151.1731453,0.041,0.484
10/25/2018 7:00,6397.99,6400,6394.49,6395.37,108.0885204,-0.041,-0.29
10/25/2018 6:00,6388.34,6400.15,6387.85,6397.99,88.42772154,0.151,-0.055
10/25/2018 5:00,6388.54,6393.1,6382.84,6388.34,145.3190916,-0.003,-0.015
10/25/2018 4:00,6390.51,6396.18,6386.95,6388.54,93.93162192,-0.031,-0.146
10/25/2018 3:00,6394.41,6394.41,6383.72,6390.51,76.79309522,-0.061,-0.096
10/25/2018 2:00,6375.93,6398.97,6375.93,6394.41,241.1859094,0.289,0.233
10/25/2018 1:00,6417.37,6420.94,6358.82,6375.93,131.9825922,-0.65,-0.396
10/25/2018 0:00,6412,6423.5,6410.75,6417.37,7.100836818,0.084,-0.223
10/24/2018 23:00,6420.51,6420.52,6410.74,6412,10.21210754,-0.133,-0.486
10/24/2018 22:00,6426.03,6430.26,6420.51,6420.51,31.67448838,-0.086,-0.331
10/24/2018 21:00,6426.45,6436.54,6425.01,6426.03,42.41992571,-0.007,-0.456
10/24/2018 20:00,6424.41,6434.15,6423.51,6426.45,312.4592807,0.032,-0.439
10/24/2018 19:00,6419.53,6425,6414.96,6424.41,102.2392288,0.076,-0.187
10/24/2018 18:00,6423.54,6427.86,6418,6419.53,94.00142025,-0.062,-0.216
10/24/2018 17:00,6422.34,6425.09,6416.31,6423.54,77.76853267,0.019,-0.477
10/24/2018 16:00,6412.8,6429.99,6411,6422.34,96.34337812,0.149,-0.342
10/24/2018 15:00,6430.01,6430.01,6412.8,6412.8,106.510966,-0.268,-0.595
10/24/2018 14:00,6429.2,6432.9,6425,6430.01,68.30131138,0.013,-0.575
10/24/2018 13:00,6425.9,6434.17,6422.81,6429.2,184.5512029,0.051,-0.403
10/24/2018 12:00,6420,6430.47,6414.92,6425.9,147.78097,0.092,-0.423
10/24/2018 11:00,6421,6427.09,6412.78,6420,169.0586745,-0.016,-0.538
10/24/2018 10:00,6418.31,6436.67,6418.3,6421,146.7917825,0.042,-0.491
10/24/2018 9:00,6419,6424.91,6415,6418.31,164.986996,-0.011,-0.489
10/24/2018 8:00,6423.75,6429.56,6419,6419,120.9454134,-0.074,-0.404
10/24/2018 7:00,6428.96,6432.89,6416.04,6423.75,444.8234968,-0.081,-0.526
10/24/2018 6:00,6436.01,6440.74,6427.47,6428.96,321.8364572,-0.11,-0.595
10/24/2018 5:00,6456.03,6460.99,6432.35,6436.01,347.6245082,-0.311,-1.057
10/24/2018 4:00,6413.41,6465.68,6404.54,6456.03,186.6837023,0.66,-0.394
10/24/2018 3:00,6399.97,6417.62,6399.97,6413.41,94.28123985,0.21,-0.153
10/24/2018 2:00,6400.39,6401,6394.61,6399.97,108.2089504,-0.007,-0.099
10/24/2018 1:00,6399.59,6401,6396.52,6400.39,67.4679715,0.012,-0.376
10/24/2018 0:00,6395.25,6399.87,6390.07,6399.59,9.588273404,0.068,0.342
10/23/2018 23:00,6393.71,6400.99,6390.41,6395.25,27.37788625,0.024,0.282
10/23/2018 22:00,6394.5,6396.29,6390.1,6393.71,18.80006531,-0.012,0.403
10/23/2018 21:00,6390.78,6398.6,6385.52,6394.5,72.24828568,0.058,0.547
10/23/2018 20:00,6400,6400,6388.5,6390.78,217.9743573,-0.144,0.41
10/23/2018 19:00,6393.21,6413.33,6393.21,6400,76.39850834,0.106,0.484
10/23/2018 18:00,6385.01,6410.38,6385,6393.21,193.0382316,0.128,0.536
10/23/2018 17:00,6392.68,6392.68,6385,6385.01,41.83634112,-0.12,0.478
10/23/2018 16:00,6383.66,6396.16,6383.66,6392.68,72.52327772,0.141,0.6
10/23/2018 15:00,6380.36,6388.63,6378.49,6383.66,68.87931749,0.052,0.503
10/23/2018 14:00,6387.1,6387.23,6375.84,6380.36,107.7619369,-0.106,0.665
10/23/2018 13:00,6385,6394.48,6382.69,6387.1,95.88955052,0.033,0.685
10/23/2018 12:00,6364.52,6385.46,6360.6,6385,202.2716871,0.321,0.955
10/23/2018 11:00,6364.09,6392,6359.27,6364.52,376.9947346,0.007,0.87
10/23/2018 10:00,6375.01,6379.18,6350.1,6364.09,285.430585,-0.172,0.714
10/23/2018 9:00,6395.01,6395.61,6366.58,6375.01,172.5817382,-0.314,0.358
10/23/2018 8:00,6386.99,6396.38,6385,6395.01,123.4626184,0.125,0.494
10/23/2018 7:00,6391.17,6397.5,6385,6386.99,273.6698176,-0.065,0.503
10/23/2018 6:00,6390.42,6400,6380.91,6391.17,393.8831467,0.012,0.596
10/23/2018 5:00,6402.08,6404.52,6388.83,6390.42,330.6344994,-0.182,0.524
10/23/2018 4:00,6392.27,6402.39,6392.26,6402.08,131.8529279,0.153,0.988
10/23/2018 3:00,6404.73,6404.73,6377.23,6392.27,308.497464,-0.195,0.133
10/23/2018 2:00,6411.85,6411.85,6402.25,6404.73,118.7692467,-0.111,-0.188
10/23/2018 1:00,6414.31,6418,6409.15,6411.85,19.41574637,-0.038,-0.219
10/23/2018 0:00,6407.43,6415,6407.43,6414.31,58.89567554,0.107,-0.124
10/22/2018 23:00,6406.32,6410,6403.49,6407.43,29.04612952,0.017,-0.175
10/22/2018 22:00,6404.33,6406.75,6401.01,6406.32,32.19790636,0.031,-0.168
10/22/2018 21:00,6411.96,6415.01,6399.75,6404.33,87.11979935,-0.119,-0.275
10/22/2018 20:00,6392.51,6412.96,6381.86,6411.96,243.0295028,0.303,-0.03
10/22/2018 19:00,6393.54,6393.74,6387.89,6392.51,56.91116873,-0.016,0.098
10/22/2018 18:00,6398.77,6400,6393.05,6393.54,57.26987235,-0.082,-0.09
10/22/2018 17:00,6394.93,6400,6394.92,6398.77,42.8008048,0.06,-0.158
10/22/2018 16:00,6391.99,6396.57,6391.88,6394.93,33.28287833,0.046,0.008
10/22/2018 15:00,6391.79,6397.95,6391.78,6391.99,42.93266836,0.003,-0.13
10/22/2018 14:00,6390.93,6398.24,6381.16,6391.79,54.38564845,0.013,-0.169
10/22/2018 13:00,6392.36,6393.64,6371.09,6390.93,79.82063835,-0.022,-0.085
10/22/2018 12:00,6394.3,6394.3,6384.8,6392.36,10.54027224,-0.03,-0.148
10/22/2018 11:00,6389.29,6395.63,6384.6,6394.3,185.8250648,0.078,-0.391
10/22/2018 10:00,6393.13,6397.79,6382.75,6389.29,218.4465239,-0.06,-0.458
10/22/2018 9:00,6388,6395.81,6385.3,6393.13,209.1837604,0.08,-0.206
10/22/2018 8:00,6405.18,6410.02,6384,6388,284.2191317,-0.269,-0.161
10/22/2018 7:00,6413.99,6414.73,6398.27,6405.18,233.9324598,-0.138,-0.424
10/22/2018 6:00,6410.52,6417.44,6410.52,6413.99,150.2433637,0.054,-0.305
10/22/2018 5:00,6419.23,6423.66,6410.12,6410.52,191.1728017,-0.136,-0.453
10/22/2018 4:00,6408.7,6426.24,6408.7,6419.23,234.3322558,0.164,-0.107
10/22/2018 3:00,6408.04,6408.7,6408.04,6408.7,5.72023344,0.01,-0.25
10/22/2018 2:00,6417.99,6423.9,6408.04,6408.04,188.524159,-0.155,-0.21
10/22/2018 1:00,6407.51,6420.81,6404.99,6417.99,20.42670843,0.163,0.064
10/22/2018 0:00,6412.64,6413.26,6390.01,6407.51,34.79155482,-0.08,0.022
10/21/2018 23:00,6415.75,6419.98,6404.99,6412.64,37.03378963,-0.048,-0.133
10/21/2018 22:00,6435,6435,6412.72,6415.75,32.44159222,-0.3,-0.45
10/21/2018 21:00,6439.91,6439.99,6431.13,6435,6.232945285,-0.076,-0.557
10/21/2018 20:00,6435.01,6439.91,6435.01,6439.91,4.77364765,0.076,-0.362
10/21/2018 19:00,6433.3,6436.99,6432.77,6435.01,2.121518018,0.027,-0.638
10/21/2018 18:00,6434.88,6436.99,6433.3,6433.3,6.038779328,-0.025,-0.647
10/21/2018 17:00,6437,6437,6430.51,6434.88,11.6961825,-0.033,-0.598
10/21/2018 16:00,6445,6445,6437,6437,14.45786195,-0.124,-0.782
10/21/2018 15:00,6448.37,6449.47,6439.34,6445,19.81055701,-0.052,-0.88
10/21/2018 14:00,6445.94,6449.97,6445.93,6448.37,16.10461233,0.038,-0.845
10/21/2018 13:00,6438.89,6449.97,6438.85,6445.94,37.85942046,0.109,-0.749
10/21/2018 12:00,6435.73,6444.43,6435.73,6438.89,18.62278407,0.049,-0.678
10/21/2018 11:00,6445.96,6445.99,6435.72,6435.73,9.37471895,-0.159,-0.807
10/21/2018 10:00,6447.79,6449.09,6441.92,6445.96,1.55181549,-0.028,-0.913
10/21/2018 9:00,6430,6447.79,6430,6447.79,7.05125306,0.276,-0.577
10/21/2018 8:00,6434.93,6434.94,6425.04,6430,11.73681393,-0.077,-0.734
10/21/2018 7:00,6432.43,6435.15,6430.51,6434.93,2.786403937,0.039,-0.426
10/21/2018 6:00,6426.86,6432.43,6425.83,6432.43,4.220504946,0.087,-0.201
10/21/2018 5:00,6426.92,6431.97,6425,6426.86,29.98245909,-0.001,-0.256
10/21/2018 4:00,6434.22,6435.72,6426.8,6426.92,11.08409741,-0.114,-0.234
10/21/2018 3:00,6433.2,6434.22,6431.01,6434.22,6.36944866,0.016,-0.382
10/21/2018 2:00,6438.33,6438.33,6433.18,6433.2,14.52081536,-0.08,-0.472
10/21/2018 1:00,6418.77,6463.98,6416.21,6438.33,61.24453672,0.304,-0.013
10/21/2018 0:00,6413.23,6418.78,6407.93,6418.77,9.467214367,0.086,-0.09
10/20/2018 23:00,6410.18,6413.61,6400.16,6413.23,9.920609772,0.048,0.038
10/20/2018 22:00,6403.32,6414.79,6396.14,6410.18,46.96898723,0.107,0.193
10/20/2018 21:00,6403.63,6405,6403.31,6403.32,10.94893769,-0.005,0.488
10/20/2018 20:00,6397.45,6405,6397.44,6403.63,35.17643554,0.097,0.661
10/20/2018 19:00,6394.06,6398.99,6394.05,6397.45,9.290111935,0.053,0.638
10/20/2018 18:00,6397.93,6402.19,6393.4,6394.06,6.399163258,-0.061,0.55
10/20/2018 17:00,6391.7,6400.8,6391.2,6397.93,19.13590879,0.097,0.672
10/20/2018 16:00,6395.89,6399.82,6389.97,6391.7,5.576932345,-0.066,0.639
10/20/2018 15:00,6405,6405,6385.43,6395.89,18.85070818,-0.142,0.621
10/20/2018 14:00,6415,6415.01,6399.63,6405,19.8911603,-0.156,0.517
10/20/2018 13:00,6406.76,6415,6402.3,6415,63.20689186,0.128,0.607
10/20/2018 12:00,6408.23,6409,6403.26,6406.76,11.31806727,-0.023,0.475
10/20/2018 11:00,6402.18,6408.8,6402.07,6408.23,83.81895343,0.094,0.52
10/20/2018 10:00,6400.52,6407.66,6398.83,6402.18,29.84908639,0.026,0.705
10/20/2018 9:00,6400,6408.8,6400,6400.52,32.32804169,0.008,0.741
10/20/2018 8:00,6408,6409,6392.01,6400,115.6822962,-0.125,0.34
10/20/2018 7:00,6413,6413.09,6395,6408,26.88845883,-0.078,0.339
10/20/2018 6:00,6383.01,6421.68,6383,6413,424.6005965,0.468,0.768
10/20/2018 5:00,6384.72,6384.72,6380.5,6383.01,13.6624088,-0.027,0.654
10/20/2018 4:00,6382.04,6386.95,6382.04,6384.72,4.53945374,0.042,0.697
10/20/2018 3:00,6386.29,6386.29,6382,6382.04,2.55423341,-0.067,0.744
10/20/2018 2:00,6386.29,6386.29,6386.29,6386.29,0,0,0.728
10/20/2018 1:00,6386.29,6386.29,6386.29,6386.29,0,0,0.808
10/20/2018 0:00,6386.29,6386.29,6386.29,6386.29,0,0,0.504
10/19/2018 23:00,6386.44,6386.44,6386.44,6386.44,0,0,0.418
10/19/2018 22:00,6386.77,6389.67,6380.39,6386.44,19.80228356,-0.005,0.365
10/19/2018 21:00,6382.67,6386.96,6378.23,6386.77,21.59839675,0.064,0.322
10/19/2018 20:00,6379.92,6384.86,6366.01,6382.67,152.630558,0.043,0.37
10/19/2018 19:00,6393.52,6396.57,6379.42,6379.92,338.1162964,-0.213,0.06
10/19/2018 18:00,6383.47,6394.11,6383.46,6393.52,69.4900237,0.157,0.164
10/19/2018 17:00,6387.68,6390.74,6383.25,6383.47,83.9248522,-0.066,0.159
10/19/2018 16:00,6380.73,6396.1,6377,6387.68,82.42386657,0.109,0.171
10/19/2018 15:00,6370,6382.01,6368,6380.73,58.18415253,0.168,0.405
10/19/2018 14:00,6379.97,6384.92,6370,6370,94.60834076,-0.157,0.39
10/19/2018 13:00,6368.77,6381.01,6368.77,6379.97,103.1073191,0.176,0.722
10/19/2018 12:00,6378.84,6378.84,6354.12,6368.77,184.6923708,-0.158,0.436
10/19/2018 11:00,6372.24,6381.42,6365.38,6378.84,94.03779301,0.103,0.562
10/19/2018 10:00,6367.59,6386.61,6365.95,6372.24,242.8613485,0.073,0.541
10/19/2018 9:00,6371.77,6383,6365,6367.59,231.9277629,-0.066,0.449
10/19/2018 8:00,6350.8,6383,6342.01,6371.77,339.9026406,0.329,0.77
10/19/2018 7:00,6360,6365.49,6350,6350.8,201.4078466,-0.145,0.75
10/19/2018 6:00,6367,6374.35,6354.52,6360,170.7121361,-0.11,0.718
10/19/2018 5:00,6395.78,6395.78,6367,6367,206.7360281,-0.452,-0.202
10/19/2018 4:00,6383.39,6397.99,6381.98,6395.78,76.37996876,0.194,0.019
10/19/2018 3:00,6389.04,6397.3,6380,6383.39,119.3928393,-0.089,-0.112
10/19/2018 2:00,6385.91,6400,6385.68,6389.04,131.1710544,0.049,0.004
10/19/2018 1:00,6399.83,6401.31,6385.68,6385.91,56.06603949,-0.218,-0.214
10/19/2018 0:00,6391.01,6410.02,6391.01,6399.83,32.87114126,0.138,-0.076
10/18/2018 23:00,6380.01,6405.54,6379.44,6391.01,118.0466547,0.172,0.096
10/18/2018 22:00,6370.02,6385.91,6352.01,6380.01,312.9947315,0.157,0.253
10/18/2018 21:00,6390.73,6392.65,6370.01,6370.02,67.2596001,-0.325,-0.067
10/18/2018 20:00,6397.93,6399.01,6384.99,6390.73,521.8914106,-0.113,-0.244
10/18/2018 19:00,6389.65,6408.48,6376,6397.93,73.28830633,0.129,-0.158
10/18/2018 18:00,6395.11,6402.59,6375,6389.65,53.53440159,-0.085,-0.03
10/18/2018 17:00,6432.71,6432.71,6350.92,6395.11,204.9464183,-0.588,-0.775
10/18/2018 16:00,6438.61,6438.61,6427.01,6432.71,43.035561,-0.092,-0.801
10/18/2018 15:00,6435.21,6438.97,6419.01,6438.61,179.8406717,0.053,-0.857
10/18/2018 14:00,6422.57,6437.37,6422.57,6435.21,109.2366195,0.196,-0.829
10/18/2018 13:00,6424.74,6430.01,6418,6422.57,174.922379,-0.034,-0.706
10/18/2018 12:00,6420.21,6436.85,6420,6424.74,192.4948881,0.071,-0.811
10/18/2018 11:00,6426.96,6432.95,6416.4,6420.21,176.8465515,-0.105,-0.758
10/18/2018 10:00,6429.03,6440.1,6423.9,6426.96,200.5929081,-0.032,-0.893
10/18/2018 9:00,6430,6439.47,6425,6429.03,355.7865885,-0.015,-0.981
10/18/2018 8:00,6433.93,6439.9,6401.02,6430,374.1757894,-0.061,-0.976
10/18/2018 7:00,6439.01,6441.19,6425.35,6433.93,403.3627354,-0.079,-1.384
10/18/2018 6:00,6438.66,6448.2,6430.12,6439.01,285.3221681,0.005,-1.234
10/18/2018 5:00,6449.92,6454.38,6435.74,6438.66,273.4375071,-0.175,-1.299
10/18/2018 4:00,6459.26,6459.64,6445.68,6449.92,136.6833651,-0.145,-0.992
10/18/2018 3:00,6444,6487.77,6441.53,6459.26,156.2899504,0.236,-0.95
10/18/2018 2:00,6445.21,6447.83,6438.72,6444,94.93600852,-0.019,-0.88
10/18/2018 1:00,6439.08,6450,6437.61,6445.21,66.16085244,0.095,-0.834
10/18/2018 0:00,6439,6440.44,6436.5,6439.08,59.64038077,0.001,-0.615
10/17/2018 23:00,6445.28,6445.28,6438.99,6439,24.66835235,-0.098,-0.851
10/17/2018 22:00,6448.9,6454,6445.28,6445.28,48.7960245,-0.056,-1.079
10/17/2018 21:00,6434.66,6448.92,6432.36,6448.9,40.36817454,0.221,-1.015
10/17/2018 20:00,6432.44,6434.99,6420.42,6434.66,353.7060629,0.035,-0.655
10/17/2018 19:00,6437.99,6444.9,6432.44,6432.44,33.6687731,-0.086,-0.628
10/17/2018 18:00,6442.97,6444.41,6435,6437.99,33.88374969,-0.077,-0.834
10/17/2018 17:00,6450,6455.01,6442.52,6442.97,55.71049098,-0.109,-0.858
10/17/2018 16:00,6439.96,6450,6439.96,6450,44.36367025,0.156,-0.114
10/17/2018 15:00,6435.5,6439.96,6428.76,6439.96,139.9879311,0.069,0.047
10/17/2018 14:00,6420.52,6440.66,6420.52,6435.5,70.05044897,0.233,0.227
10/17/2018 13:00,6420.93,6423.5,6410,6420.52,116.0191345,-0.006,0.025
10/17/2018 12:00,6424.99,6439.22,6417.65,6420.93,49.47946594,-0.063,-0.004
10/17/2018 11:00,6416.28,6424.99,6406.98,6424.99,17.81744126,0.136,0.061
10/17/2018 10:00,6424.29,6427.33,6415.3,6416.28,23.57353074,-0.125,0.041
10/17/2018 9:00,6430,6440.99,6416.46,6424.29,12.64433737,-0.089,-0.016
10/17/2018 8:00,6424,6430,6421.43,6430,143.311779,0.093,0.092
10/17/2018 7:00,6434.66,6434.66,6420,6424,75.22031351,-0.166,-0.013
10/17/2018 6:00,6439.85,6445,6430.03,6434.66,172.1140781,-0.081,-0.015
10/17/2018 5:00,6445.36,6459.34,6438.86,6439.85,51.76070892,-0.086,-0.106
10/17/2018 4:00,6444.08,6448,6440.49,6445.36,114.2904046,0.02,0.089
10/17/2018 3:00,6431.1,6447.91,6431.1,6444.08,214.4613808,0.201,0.435
10/17/2018 2:00,6445.43,6445.43,6430.81,6431.1,46.16484599,-0.223,-0.024
10/17/2018 1:00,6453.98,6459.94,6444.36,6445.43,28.63426808,-0.133,-0.138
10/17/2018 0:00,6456.48,6458.53,6444.52,6453.98,105.8044406,-0.039,-0.272
10/16/2018 23:00,6445.39,6482.77,6445.38,6456.48,82.00342973,0.172,-0.101
10/16/2018 22:00,6463.97,6465,6437.68,6445.39,66.29237311,-0.288,-0.291
10/16/2018 21:00,6457,6467.68,6445,6463.97,40.59051238,0.108,-0.127
10/16/2018 20:00,6430.65,6466.7,6420.99,6457,109.6911592,0.408,0.06
10/16/2018 19:00,6434.29,6436,6415.44,6430.65,173.3673463,-0.057,-0.032
10/16/2018 18:00,6422.1,6435.71,6422.09,6434.29,103.1536339,0.189,0.243
